Doctorspike@lemmy.world,29,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,27,25
LittleSpark@feddit.nu,34,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,0,0,0,0,0,1,22,0,0,0,0
SlowDancer@lemm.ee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,51,28,0,0
efwis@lemmy.zip,0,0,0,4,0,5,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kurondie@lemmy.world,0,0,0,0,0,8,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0,24,0,0,0,5,0,33,1,9,0,0
Nath@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0
Prismey@sh.itjust.works,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,59,0,0
flower3@feddit.de,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,63,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0
PM_CTD2@lemmy.world,0,0,1,5,0,5,0,3,6,8,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,2,0,43,4,4,0,0
Johnathan_Snake@feddit.de,1,0,0,0,0,2,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,54,6,0,0,0,0,4,0,0,0,0
megane_kun@lemm.ee,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0
EdherJr@sh.itjust.works,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HeyMacaroni@lemmy.world,0,0,4,7,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0
sam@lemmy.ca,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nak@lemmy.blahaj.zone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,73,0,0,0,0,0,0,0,0,0
SigneowTheCat@lemmy.world,9,0,0,2,6,6,0,0,0,0,7,0,0,0,0,1,0,0,0,13,20,0,0,1,0,0,0,16,8,0,0,0
Ritschiratschi@feddit.de,0,0,0,0,0,11,0,0,0,0,40,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faresh@lemmy.ml,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,4,2,0,0,0,12,23,0,0,0,0,0,0,17,8,0
photonic_sorcerer@lemmy.dbzer0.com,21,0,0,0,0,11,0,0,0,0,0,0,2,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaerell_@sh.itjust.works,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0
cralder@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0
dadam@lemmy.world,7,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,41,0,0
r00bot@lemmy.blahaj.zone,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,15,0,0
Sargteapot@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,6,0
Oxandeath@lemm.ee,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,43,0,0,0,0,3,0,0,10,0,0,0,3,0,10,0,0
Danterious@lemmy.world,76,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
turboturtle@sh.itjust.works,66,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
tschuuuls@feddit.de,66,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BitSound@lemmy.world,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,56,0,0,5,0,0
flamingmongoose@lemmy.blahaj.zone,0,0,0,0,0,8,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,67,4,0,0,0,0,0,0,0,0,0
Freakazoid@feddit.nl,3,0,0,1,16,0,0,0,0,0,14,0,0,0,0,0,12,0,0,0,0,4,5,0,0,1,0,0,0,0,21,0
Dan@casavaga.com,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KenDoStudios@lemmy.world,0,0,0,0,39,4,0,0,21,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
habimij971@lemmy.world,4,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,7,6,0
inductor@feddit.de,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,49,0,0,0,0,0,3,0,0
mic@lemmy.ml,54,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darukhnarn@feddit.de,25,0,0,0,0,4,0,0,1,7,11,0,16,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10,0,0
hreflex@yiffit.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0
Thoxy@lemmy.zip,0,0,0,0,14,1,0,0,0,0,14,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0xmrtt@lemmyrs.org,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,12,0,0,0,0,0,14,0,0,0,0,0,0,10,0,0,0
flatworm0084@feddit.de,0,0,0,0,0,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,1,0,0
mregorkaul@sh.itjust.works,2,0,0,0,0,2,0,0,0,0,28,1,1,0,0,0,10,2,0,0,0,0,6,0,9,10,0,4,0,1,0,0
Compn12@sh.itjust.works,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0
threelonmusketeers@sh.itjust.works,29,0,0,43,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JillyB@beehaw.org,9,0,0,0,0,0,0,0,0,57,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x4576616e@lemmy.blahaj.zone,4,0,0,0,0,11,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0
johandea@feddit.nu,0,0,0,0,0,0,0,0,0,0,0,1,27,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0
amansman@lemmy.world,0,0,2,1,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,45,0,0
calhoon2005@aussie.zone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,13,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
RayNheartZ@lemmy.world,0,0,0,0,3,1,0,0,0,0,0,18,0,9,0,0,0,0,0,0,18,4,0,0,0,0,7,9,0,4,0,0
Jomosoto@discuss.tchncs.de,13,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,44,0,3,0,0,0,0,0,0,0
quarlow@lemmy.world,32,0,0,0,28,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dadam@lemmy.blahaj.zone,13,0,0,0,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,19,0,0,4,0,0,0,30,0,0
confluence@lemmy.world,24,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,16,18,8
SteveTech@programming.dev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0
Ananas77@feddit.de,42,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0
VeryEpicPotato@lemmy.comfysnug.space,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CatLikeLemming@lemmy.blahaj.zone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0
dormedas@lemmy.dormedas.com,63,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sotis@lemmy.world,0,0,2,10,0,1,0,0,6,0,0,20,1,4,5,4,0,0,0,4,6,0,0,0,7,0,0,0,0,0,0,0
DowntownQuality@lemmynsfw.com,21,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0
codebam@lemmy.ca,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,38,0,0,0,0,13,0,0,0,0,0,0,0,6,1,0
skelper@lemmy.world,1,1,23,7,10,5,22,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
osrsneedsf2p@lemmygrad.ml,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deras@lemmy.world,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,9,0,0
AnimalsR4Eating@lemmy.world,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1
SnootypantsEh@lemmy.ca,8,0,0,0,5,1,0,0,0,0,0,0,0,0,0,6,14,0,0,0,0,8,8,0,0,0,0,0,0,19,0,0
StarShocked@lemmy.blahaj.zone,13,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,18,3,0,3,0,0,25,0,0,0,0
Lileath@lemmy.blahaj.zone,11,0,0,1,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,20,0,0,9,6,0,1,0,12,0,0
emenac@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0
freeman@feddit.de,3,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,13,0,0
ademos@lemmy.world,14,2,0,0,0,2,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,17
NeilZar@feddit.nl,0,0,0,0,0,1,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,2,0,10,0
Trustacean@toast.ooo,3,3,0,16,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,24,1,0,0,0
PhiliPdB@feddit.nl,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7,0
ehsan301@lemmy.world,59,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fouc@lemm.ee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,2,0,0
Taku@lemmy.world,0,10,2,4,9,10,0,0,0,0,0,2,0,0,0,0,0,0,11,9,0,0,0,0,11,0,0,1,1,1,0,0
aetrix@lemmy.world,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,16,12,0,0
Username02@lemmy.world,10,1,0,0,0,3,0,2,1,2,2,1,1,0,4,2,5,2,0,0,0,11,12,1,0,2,0,0,0,2,0,0
RandomRobot@reddthat.com,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,21,0,0,0,0,3,1,38,0,0,0,0,0,0,0,0,0
thewitchofcalamari@bookwormstory.social,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0
FairyZombie@lemmy.world,29,0,0,0,1,19,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,8,0,0
Chill_ninja@lemmy.world,3,0,0,0,5,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,9,0,0
Trex202@lemmy.one,7,0,0,0,2,6,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0
anothercat434@lemmy.world,41,1,0,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
bsdguy0@programming.dev,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,8
dekatron@lemmy.fmhy.net,21,0,0,0,1,6,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,17,0,0
f5xs_bhw0a@beehaw.org,30,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,14,0,0
Jmr@lemmy.world,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,21,0,0
Nugget359@lemmy.world,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0
hackitfast@lemmy.world,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,16,0,0,0,0
jjagaimo@lemmy.ca,42,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
alekks09@lemm.ee,0,0,4,0,1,2,10,10,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,14
not_a_king@beehaw.org,10,0,21,2,14,5,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
pelotron@midwest.social,18,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tippamytongue@lemmy.world,3,0,0,0,0,4,0,17,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
theoretiker@feddit.de,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toastedenough@lemmy.ml,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,21,0,8,5,0,0,8,0,8,0,0,0,0,7,1,0
ArcticAmphibian@lemmus.org,58,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the_yaya@lemmy.world,20,19,0,0,0,1,13,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
der_die_und_in_den@feddit.de,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0
awyzza@lemmy.world,1,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,6,0,0,0
theamazing0@discuss.tchncs.de,58,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rezback@lemmy.world,54,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y2K38@lemmy.one,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0
reisen@lemmy.world,32,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,1,0,0
botorfj@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0
0xmrtt@lemmus.org,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,25,0,0,0,0,0,13,0,0,0,0,0,0,10,0,0,0
Anonymoose@feddit.de,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,3
vinceman@lemmy.blahaj.zone,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38,11,1,0,0,0,7,0,0,0,0
aranea@lemmy.blahaj.zone,12,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,1,2,0,0,0,36,0,0,0,0
MelodicBeam@lemmy.world,0,0,0,0,0,4,0,0,7,5,0,0,0,0,0,0,0,3,10,0,6,0,3,0,14,0,0,3,0,5,0,0
HappyFrog@lemmy.blahaj.zone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,27,0,0,0,0,16,0,0,0,0
shrugal@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,50,0,0,0,0
monsterpiece42@reddthat.com,0,0,12,11,9,11,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quantenzitrone@feddit.de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,44,0,0,0,0,0,0,0,0,0
IYeetKids@reddthat.com,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,46,2,0
qwarta_l@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,7,0,0,0,0
snax420@lemmy.world,0,0,18,26,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
moonleay@etaorion.org,24,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,0,0,0,0,0,0,12
SpecGeo@lemmy.world,0,0,0,0,7,2,0,0,5,0,11,3,6,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,11,2,0
ssalovaa@lemmy.world,4,2,1,0,15,5,0,0,0,0,0,4,5,0,0,0,0,0,0,0,15,2,2,0,0,1,0,0,0,0,0,0
tubiq@lemmy.today,7,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,10,0,0
lauthals@feddit.de,11,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
Dyggvi@compuverse.uk,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0
Lost@lemmy.zip,28,0,0,0,0,2,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,11,0,0
AtHeartEngineer@lemmy.world,36,0,9,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prumbles@lemmy.world,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53,0,0,0,0,0,0,0,0,0
pupa@lemmy.today,3,1,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,10,0,0
sqw@lemmy.sdf.org,12,12,16,3,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erranto@lemmy.world,0,0,0,0,0,4,0,0,0,0,0,7,0,0,10,0,0,0,0,0,0,2,2,0,0,0,0,0,0,29,0,0
bz2486@lemmy.world,0,0,0,0,0,2,0,0,0,0,0,0,38,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
TheSpookiestUser@lemmy.world,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,2,0,0
dire_rhea@lemmy.blahaj.zone,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,0,0,0,0,0,0,0,0,0
GRRRRR@lemmy.world,9,8,2,0,11,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,6,0,0,0,0
Bludd3@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,33,0,0
Rhabuko@feddit.de,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,5,0,0
laser@lemmy.world,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,45,0,0
HomerAtTheBat@lemmy.world,1,0,0,0,0,2,0,0,0,0,0,0,25,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,13,0,0
ruffsl@programming.dev,11,1,2,0,0,0,2,3,6,6,4,7,0,1,0,0,0,0,0,0,3,5,0,0,0,0,0,0,1,0,0,0
refugee_pirate@lemm.ee,45,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
slyme@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,16,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AnxiousDuck@lemmy.blahaj.zone,0,0,0,0,0,9,0,0,0,0,10,5,1,0,0,1,2,0,0,0,0,13,5,0,5,0,0,0,0,3,0,0
endomorph@feddit.de,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ericskiff@beehaw.org,3,11,1,0,0,4,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latuga17@lemmy.world,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,24,19,3,0,0,0,0,0,1,0,0
RandomVideos@programming.dev,0,34,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,4,2,0,0,0,0,3,0,0
henrywong327@lemmy.ml,26,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,7,1,0,0,0,0,0,0
Kastelt@lemmy.blahaj.zone,12,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quat@lemmy.sdfeu.org,10,0,0,0,0,1,1,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,11,1,7,0,0,0,0,13,0,0
reelay@lemmy.world,12,0,1,0,0,9,0,0,0,0,6,1,11,0,0,0,0,0,0,0,6,0,3,0,1,1,0,0,0,7,0,0
IAmAPeach@lemmy.world,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,21,22,0,0,0,0
SlyFox@toast.ooo,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,13,0,0
Zard@discuss.tchncs.de,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0
girsaysdoom@sh.itjust.works,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35,8,0,2,0,0,0,0
puchaczyk@lemmy.blahaj.zone,0,0,0,0,0,0,0,0,0,0,21,18,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
lokiposter@toast.ooo,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
rasensprenger@feddit.de,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
MetaDoggo@lemmy.world,38,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0
theffabot@reddthat.com,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,0,0,0,0,0,0,13,0,0
CandyMeow@lemmy.world,0,0,0,0,7,1,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Benot@monyet.cc,42,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Narc082@aussie.zone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,32,0,0
ClassyAmoeba@ttrpg.network,0,14,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,18,0
YetiHafen@feddit.de,34,6,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Theognephie@lemmy.world,13,10,2,0,0,3,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
JackLotus@toast.ooo,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,41,1,1,0,0
jeena@jemmy.jeena.net,8,0,0,0,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,0
Yondan@feddit.de,8,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0
CameronDev@programming.dev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,24,0,0
Stumblinbear@pawb.social,2,0,5,3,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,3,0,0
lanadelgay@lemmynsfw.com,39,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w2qw@aussie.zone,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,17,0,0
syrelash@lemmy.world,0,0,0,0,0,0,0,0,0,0,7,29,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0
Staz@lemmy.world,42,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DMNC1998@lemmy.world,29,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,0,0
h3wastooshort@lemmy.blahaj.zone,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
corvus@lemmy.zip,0,0,0,0,0,5,4,0,1,0,0,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
