Nath@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0
Doop@aussie.zone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
hark@lemmy.world,101,3,12,1,0,162,4,12,0,27,6,64,9,18,0,0,0,0,0,0,14,0,19,0,0,2,1,0,0,16,0,0
PLS_PM_ME_UR_NUDEZ@lemmy.world,3,12,4,4,19,61,130,64,9,8,1,12,168,24,1,19,25,7,0,0,129,83,16,73,0,0,3,151,59,31,1,25
zovits@lemmy.world,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ward4sh@lemmy.world,0,8,5,5,9,3,116,26,12,7,0,7,149,7,0,17,27,1,0,61,45,0,0,0,0,0,0,16,0,0,0,0
Chaphasilor@feddit.nl,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
AbsorbLineage@lemmy.ml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
I_like_cats@lemmy.one,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
hellottie@jlai.lu,0,0,0,0,0,6,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,47,0,0
ChlorineAddict@lemmy.world,269,29,0,228,116,36,0,0,0,8,0,10,14,0,0,40,40,2,6,0,4,226,215,0,0,0,0,5,0,4,0,0
lay@lemmy.sdf.org,185,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0
Yotagama@lemmy.world,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0
imonboard@lemmy.world,56,0,0,3,3,22,0,0,0,84,13,0,16,0,12,0,17,0,9,0,9,17,2,0,0,0,0,0,0,121,0,0
atake@lemm.ee,60,18,23,64,45,4,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28,0,0
xuv@lemmy.blahaj.zone,285,4,0,34,137,3,0,0,13,0,110,168,6,90,0,2,2,0,0,0,0,192,11,0,29,3,0,8,0,39,1,0
EdherJr@sh.itjust.works,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
outofemailaliases@lemmy.blahaj.zone,50,0,0,0,0,6,16,1,0,20,1,1,5,0,0,0,0,0,0,0,0,34,2,0,0,0,0,0,0,9,1,0
Kaliber50Kuchen@lemmy.world,149,0,0,24,0,3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,6,0,0
Iunnrais@lemm.ee,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ytrav@lemmy.world,99,0,7,8,9,0,0,0,0,0,0,0,61,0,0,0,0,40,0,0,0,0,61,0,0,0,0,0,0,29,0,0
DampMoss@lemmy.world,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nath@lemmy.ml,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0
Drukob@feddit.de,50,1,16,2,0,0,0,0,0,0,25,1,59,0,0,10,0,0,1,0,0,14,33,0,0,0,0,1,0,173,0,0
daskibby@lemmy.world,100,27,29,21,1,32,71,63,42,18,30,48,32,15,36,8,0,0,0,9,7,0,23,119,0,0,0,0,1,103,0,21
klaymore@sh.itjust.works,10,2,0,0,0,21,0,0,0,0,0,5,13,0,0,0,0,0,0,6,0,156,65,0,0,0,0,2,0,0,0,0
StarLuigi@lemmy.blahaj.zone,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0
Ashesinlalaland@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
broadwell@lemmy.world,137,1,0,0,0,3,0,0,0,0,0,0,289,115,0,0,1,142,90,0,1,0,1,16,0,0,0,0,0,0,0,0
00_Evan@lemmy.world,0,0,0,0,0,0,3,2,28,0,0,6,6,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Theykeeponrising@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Garfieldinator@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
bibliotectress@lemmy.world,74,0,0,34,0,13,12,25,0,0,0,0,11,0,0,0,0,0,0,0,100,6,5,0,0,2,0,0,0,9,0,1
HitWRight@lemmy.world,82,0,0,0,29,8,0,0,16,0,0,12,25,23,0,0,0,7,0,0,0,0,31,0,0,0,0,0,0,9,182,0
Kuroame@ani.social,50,0,0,0,2,1,0,0,5,0,0,12,8,0,0,3,3,25,0,0,0,0,5,0,0,0,0,32,0,31,223,0
Katzenfleischlasagne@lemmy.world,114,0,0,24,0,2,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,6,0,0
mjdiliscia@lemm.ee,56,0,0,0,12,2,0,0,0,17,0,0,3,4,0,0,37,19,0,0,0,94,38,2,0,0,0,0,0,36,19,0
FlyingOtter@feddit.de,10,24,17,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,18,19,0,0,0,0,0,0,0,0,0
bolleeer@programming.dev,2,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0
Wade@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0
Dinosara@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crackhappy@lemmy.world,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darkness4@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
Nuage@lemmy.blahaj.zone,51,0,0,0,0,1,0,0,0,0,0,0,0,19,1,83,3,0,0,0,0,76,0,0,0,0,0,4,0,2,0,0
KrisDeltarune@lemmy.world,487,2,0,0,1,31,0,0,0,0,0,29,48,0,0,2,0,27,44,1,2,0,7,36,19,21,1,38,1,153,9,0
trollface@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
ThePowerOfGeek@lemmy.world,50,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,43,0,104,0,0,0,18,19,0,0,0,0,0,195,104,0
Azal@lemmy.world,57,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,6,2,1,0,2,0,22,4,0,25,0,0,0,0
Nrezcm@lemmy.world,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ClamDrinker@lemmy.world,106,0,0,0,0,39,0,0,0,0,0,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,66,5,0,0
tamlyn@lemmy.zip,469,25,65,53,54,31,55,40,54,36,7,47,30,101,0,26,28,19,2,0,159,52,48,27,0,0,0,0,0,7,0,1
anniahilatronv9000@lemmy.tf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
President@lemmy.zip,0,1,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,2,2,0
whileloop@lemmy.world,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kaput@jlai.lu,1,2,4,0,6,6,17,47,1,0,0,0,0,0,21,75,11,0,0,0,0,0,2,0,3,11,0,0,0,0,0,0
decadentrebel@lemmy.world,41,5,0,0,0,0,37,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beatbrot@feddit.de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Mahiro@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
esty@lemmy.ca,88,12,0,0,0,15,0,0,0,0,0,16,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_@lemmy.ml,0,0,0,0,0,4,0,0,0,0,0,0,47,0,0,0,45,0,0,0,60,47,57,0,0,0,0,0,0,117,0,0
Roundcat@lemmy.ca,244,0,0,5,6,43,111,42,0,0,6,0,11,0,0,0,15,2,56,38,1,15,53,0,100,78,12,72,0,47,21,0
notasandwich1948@sh.itjust.works,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
vinceman@lemmy.blahaj.zone,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38,11,1,0,0,0,7,0,0,0,0
kaotic@lemmy.world,17,3,0,0,0,15,0,0,0,0,4,4,16,0,0,0,7,0,0,0,12,6,18,2,1,1,0,10,0,29,0,0
ShadowDragon@discuss.tchncs.de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
bz2486@lemmy.world,0,0,0,0,0,2,0,0,0,0,0,0,38,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
Gam3r_Lab3@lemmy.world,0,14,26,27,28,7,48,5,8,17,8,5,28,12,1,0,10,5,0,0,4,1,30,0,2,3,8,41,7,16,0,0
thundercunt@lemm.ee,80,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xmrtt@lemmy.ml,0,4,0,20,9,2,0,0,12,4,0,0,21,43,0,35,14,0,0,0,0,25,32,1,41,0,0,0,24,14,0,0
ViperActual@sh.itjust.works,969,0,0,0,0,5,0,0,0,0,0,0,0,0,208,5,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f5xs_bhw0a@beehaw.org,30,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,14,0,0
the_yaya@lemmy.world,20,19,0,0,0,1,13,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pelotron@midwest.social,18,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beansbeansbeans@lemmy.world,33,5,30,33,28,2,6,66,116,142,52,161,82,23,2,8,24,79,29,6,23,220,79,291,45,24,15,15,9,45,31,97
SolomonTheMagnificent@lemmy.blahaj.zone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Yn37@lemmy.world,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,12,0,0
faceula@lemmy.world,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
Aceton05@feddit.de,5,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,16,0,0,89,0,48,0,0,0,0
warehouse@lemm.ee,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,140,0,0,0,0,0,87,0,0,1,1
lelgenio@lemmy.ml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TechLich@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,0,2,0,0
offthecrossbar@beehaw.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
CeJiDe@jlai.lu,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shrugal@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,50,0,0,0,0
beansleg@lemm.ee,23,5,43,42,25,28,8,75,118,169,26,81,18,6,2,10,6,30,6,3,1,100,52,83,20,2,4,4,0,33,11,20
Daudix@lemmy.world,24,0,0,3,6,39,0,2,1,0,0,0,8,19,3,27,21,0,0,0,0,25,4,0,49,18,18,0,20,4,0,0
floppydisk@sh.itjust.works,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
galim@lemmy.ca,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hikyuri@lemmy.world,115,0,0,0,6,1,36,7,0,0,0,26,9,8,5,29,5,1,0,0,0,20,42,37,44,0,0,1,2,9,36,18
Zulasas@feddit.de,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
atomicpeach@pawb.social,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ImJustAKoala@yiffit.net,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weborl@lemmy.world,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0
NoNotLikeThat@lemm.ee,66,19,38,25,14,9,14,57,76,141,73,119,64,39,4,15,65,79,24,8,28,180,192,225,55,49,10,32,10,41,33,112
Obsidiman@lemmy.blahaj.zone,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Benot@monyet.cc,42,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
henkie@lemmy.world,0,0,0,0,0,1,0,0,0,0,45,0,0,0,0,0,2,0,0,0,0,0,41,0,0,0,0,0,0,0,67,0
lanadelgay@lemmynsfw.com,39,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shunned_marble4378@feddit.de,513,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mr_Buscemi@lemmy.blahaj.zone,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Midnightjunkie@lemmy.ca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Little8Lost@feddit.de,39,5,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,2,0,4,1,31,0,0,1,0,0,0,18,0,0
slowturtle@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,0
un_aristocrate@jlai.lu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0
sidecar@lemmy.world,62,0,0,0,0,19,0,32,0,0,4,0,7,0,0,16,0,0,12,22,23,46,108,0,38,0,2,0,0,89,0,0
nope@yiffit.net,81,11,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,45,0,0,0,0,0,0,0,0,20
Cannizzaro@feddit.ch,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bearded_zero@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
iloverocks@feddit.de,71,0,0,0,73,94,0,1,0,0,8,8,69,0,0,43,70,0,0,0,19,521,12,0,20,49,16,25,1,1,0,0
massiveasseffect@lemm.ee,40,1,2,13,2,42,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,12,6,1,0,0,2,5,7,0,2
theamazing0@discuss.tchncs.de,58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oessessnex@programming.dev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
Vivhai@lemmy.blahaj.zone,56,8,0,1,8,2,57,5,0,0,0,7,5,1,0,10,4,0,0,0,0,6,34,11,0,0,0,0,15,12,0,0
AdrianTheFrog@lemmy.world,176,30,0,0,0,12,0,0,0,0,25,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
GhostOfElectricity@lemmy.zip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
popcar2@programming.dev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,5,0,0
sherman@kerala.party,0,2,5,14,26,3,2,12,1,3,21,17,43,0,0,2,5,0,0,0,0,34,2,0,0,3,1,0,0,86,40,7
peanut_boy@lemmy.world,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afiresword@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
magichorse@lemmy.world,9,8,31,56,36,6,0,0,21,24,8,12,23,0,28,13,27,36,0,0,6,0,0,0,0,0,0,0,0,17,4,15
baascus@lemmy.world,247,0,0,0,0,67,0,0,0,0,0,0,0,0,14,0,17,0,0,0,0,0,37,257,0,0,0,2,0,461,0,0
attero@feddit.de,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
kalahlora@lemmy.dbzer0.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baascus@programming.dev,252,1,0,0,3,76,0,0,0,0,0,0,0,0,1,0,29,0,0,0,0,0,36,167,0,0,0,3,0,511,0,0
0xmrtt@toast.ooo,0,0,0,11,7,2,0,0,14,3,0,0,19,11,0,21,12,0,0,0,0,69,22,1,35,0,0,0,29,31,3,0
null@slrpnk.net,0,0,0,1,0,2,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,193,129,0
yogurtwrong@lemmy.world,1,0,0,0,0,67,0,0,0,0,16,0,0,0,0,0,2,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
mira@lemmy.blahaj.zone,126,4,16,18,0,0,5,20,0,0,0,36,60,0,0,42,0,0,0,0,0,63,0,0,0,84,9,131,4,257,0,23
i_cant_sports@lemmy.ml,54,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,12,0,0,0,0,0,0,11,12,0
leekleak@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LucidAurora@burggit.moe,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,42,476,0,8,0,0,0,0,0,2,0,14,0,0
Redecco@lemmy.world,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ventusx@lemmy.world,14,0,0,0,0,0,0,0,0,0,1,12,0,0,0,1,0,1,0,1,2,53,10,0,0,11,0,0,0,20,0,0
tomcatt360@lemmy.world,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
joshlaserbeam@sh.itjust.works,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dromnom@lemmy.ml,97,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psyblader@feddit.de,143,0,0,0,0,12,0,0,0,0,128,28,0,0,0,53,0,0,0,0,0,0,92,0,0,0,0,0,0,131,0,0
ludw@beehaw.org,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,6,0,0
XioXis@sh.itjust.works,0,0,0,11,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,60,0,0
nebula42@lemmy.world,42,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,4,8,0,1,4,0,13,0,8,1,4
Timkmz@lemy.lol,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
blurryken@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
BigHungryChicken@lemmy.dbzer0.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Olissipo@lemmy.pt,137,0,0,0,0,2,0,0,0,0,0,0,2,0,0,15,86,0,0,0,58,20,14,0,0,0,0,0,0,22,322,0
Edge004@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Electric_Druid@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
pedrito@lemmy.world,32,2,0,0,1,15,0,0,0,24,0,22,5,0,0,12,0,6,23,0,0,5,2,2,10,2,0,8,0,30,0,0
izzel@lemmy.world,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Verwirrte_Verwirrung@toast.ooo,70,0,0,0,0,4,0,0,0,7,24,1,30,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0
xttweaponttx@sh.itjust.works,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vdyasode@lemmy.world,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
But_Class_War@midwest.social,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
lokiposter@toast.ooo,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
Bolleeer@programming.dev,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,7,220,0
Quasibrodo@lemmy.ml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XPost3000@lemmy.ml,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3,0,6,0,1,9,2,0,0,1,0,0,0,1,0,0
Lokoschade@feddit.de,210,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0
seulgi@lemmy.ml,491,12,0,4,57,13,96,0,0,0,53,0,24,0,0,0,31,0,0,0,69,2,58,0,31,76,10,97,0,34,0,0
usuario@lemmy.ml,43,0,0,0,0,2,2,0,7,3,105,20,0,0,60,2,21,7,0,0,0,18,4,0,6,0,0,0,1,1,7,0
em2@lemmy.ml,77,0,10,11,26,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,134,888,0,0,0,0,9,14,69,0
ctr1@fl0w.cc,124,84,32,29,99,73,0,0,0,0,4,2,64,32,4,8,0,0,0,0,0,195,88,122,98,96,1,11,15,51,0,0
CatotheCat@lemmy.world,17,0,0,4,2,2,0,0,12,35,0,37,28,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,43,0,0
Solaryo@lemmy.world,5,0,0,0,0,8,0,0,0,0,19,0,14,0,0,0,159,40,0,0,0,14,23,0,28,0,16,0,0,24,2,0
Mubelotix@jlai.lu,86,0,9,0,72,278,0,1,0,8,23,19,5,0,0,0,3,0,0,0,1,2,9,2,1,6,1,2,0,27,0,0
Depress_mode@lemmy.world,325,0,0,0,4,19,0,0,0,0,0,5,2,39,4,34,22,17,7,3,3,39,94,73,0,20,11,0,178,1,6,0
Kiyya@lemmy.world,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
faebe2222@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
running_squirrel@feddit.de,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
tavarin@lemmy.ca,134,0,15,25,15,4,0,0,0,0,14,0,56,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,11,7,0
not_a_king@beehaw.org,10,0,21,2,14,4,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
anka@feddit.de,345,0,0,0,0,1,4,5,4,3,89,13,81,0,0,3,77,0,0,4,74,5,141,5,3,103,2,0,2,121,4,1
LittleshyFiM@lemmy.world,0,0,4,1,0,2,0,0,0,0,0,0,0,24,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0
IchLiebeKetchup@feddit.de,28,7,0,0,0,143,0,0,0,0,0,0,70,0,0,0,0,0,7,0,0,0,396,0,158,0,0,0,0,39,0,0
Terminarchs@slrpnk.net,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilgatto@lemmy.world,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mr_alkaline_vegans@lemmy.world,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShadowCat@lemmy.world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
aircooledJenkins@lemmy.world,195,0,0,0,0,11,0,0,0,0,38,57,102,23,0,14,0,0,0,0,31,12,58,0,16,0,0,0,0,0,0,0
goosehorse@waveform.social,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
